1595788074,155.3415
1595789353,258.2735
1595790436,109.953
1595790965,136.4335
1595791586,160.174
1595792311,167.2025
1595792996,141.136
1595794054,171.229
1595795215,130.7995
1595795858,112.2435
1595803088,80.042
1595829997,114.2655
1595830935,73.503
1595832861,104.7075
1595833798,98.6095
1595836084,96.169
1595836841,105.1645
1595838266,78.5205
1595841196,75.9845
1595841196,75.9845
1595841872,81.0445
