1595363919,545.962
1595364379,495.61
1595365210,489.496
1595365639,507.828
1595400621,642.294
1595401487,471.232
1595402038,574.95
1595402562,540.59
1595403057,578.23
1595418744,482.364
1596639235,304.034
1596640548,412.626
1596641443,340.26
1596642486,543.272
1596643764,287.76
1596643764,287.764
1596644386,496.982
1596645612,507.226
1596646382,292.024
1596647208,304.118
1596731363,344.308
