1595363919,tb3_2,84.89
1595363919,tb3_0,104.03
1595363919,tb3_1,119.696
1595363919,tb3_3,136.482
1595364379,tb3_2,86.948
1595364379,tb3_0,100.0595
1595364379,tb3_1,114.726
1595364379,tb3_3,123.8895
1595365210,tb3_2,77.3475
1595365210,tb3_0,96.022
1595365210,tb3_1,118.8025
1595365210,tb3_3,122.371
1595365639,tb3_0,100.548
1595365639,tb3_2,106.604
1595365639,tb3_1,117.755
1595365639,tb3_3,126.949
1595400621,tb3_0,125.1975
1595400621,tb3_2,134.2705
1595400621,tb3_1,154.984
1595400621,tb3_3,160.5695
1595401487,tb3_2,97.1905
1595401487,tb3_0,99.703
1595401487,tb3_3,111.7725
1595401487,tb3_1,117.804
1595402038,tb3_0,91.6995
1595402038,tb3_2,104.7995
1595402038,tb3_3,132.0775
1595402038,tb3_1,143.7345
1595402562,tb3_0,118.9375
1595402562,tb3_1,122.9735
1595402562,tb3_2,132.079
1595402562,tb3_3,135.1375
1595403057,tb3_2,82.3635
1595403057,tb3_0,108.064
1595403057,tb3_3,137.3935
1595403057,tb3_1,144.547
1595418744,tb3_2,81.3465
1595418744,tb3_0,94.4235
1595418744,tb3_3,113.55
1595418744,tb3_1,120.5875
1596639235,tb3_1,48.3165
1596639235,tb3_3,54.358
1596639235,tb3_0,63.9225
1596639235,tb3_4,65.4355
1596639235,tb3_2,76.0045
1596640548,tb3_0,88.5525
1596640548,tb3_3,91.575
1596640548,tb3_1,93.5895
1596640548,tb3_4,94.599
1596640548,tb3_2,103.1525
1596641443,tb3_1,46.8095
1596641443,tb3_3,51.345
1596641443,tb3_2,52.8535
1596641443,tb3_4,63.926
1596641443,tb3_0,85.06
1596642486,tb3_1,109.6505
1596642486,tb3_0,113.6745
1596642486,tb3_3,121.729
1596642486,tb3_2,127.7645
1596642486,tb3_4,135.816
1596643764,tb3_1,45.2675
1596643764,tb3_3,56.844
1596643764,tb3_2,60.868
1596643764,tb3_4,65.903
1596643764,tb3_0,71.937
1596644386,tb3_0,87.0235
1596644386,tb3_3,94.563
1596644386,tb3_2,101.606
1596644386,tb3_1,116.696
1596644386,tb3_4,124.2435
1596645612,tb3_1,100.1095
1596645612,tb3_4,112.7075
1596645612,tb3_3,115.222
1596645612,tb3_2,119.757
1596645612,tb3_0,126.8025
1596646382,tb3_1,48.3295
1596646382,tb3_4,56.388
1596646382,tb3_0,58.4025
1596646382,tb3_3,65.961
1596646382,tb3_2,73.003
1596647208,tb3_2,52.8575
1596647208,tb3_1,65.4495
1596647208,tb3_0,66.457
1596647208,tb3_4,67.9755
1596647208,tb3_3,76.0275
1596731363,tb3_1,55.369
1596731363,tb3_3,59.9085
1596731363,tb3_0,66.958
1596731363,tb3_4,84.0625
1596731363,tb3_2,86.0755
